,benchmark_value,cash,date,execution_loss,long_exposure,pnl,portfolio_value,positions,short_exposure
1470,93570.0,100000,2016-11-24 19:09:16.440550,-174,1252940,92651,1352940,"{u'A': 49, u'B': 15}",0
1471,93583.0,100000,2016-11-24 20:56:20.543930,-175,1278579,92855,1378579,"{u'A': 51, u'B': 13}",0
1472,93580.0,100000,2016-11-24 22:21:50.841580,-176,1304236,93046,1404236,"{u'A': 53, u'B': 11}",0
1473,93559.0,100000,2016-11-25 00:29:23.491010,-176,1378257,93241,1478257,"{u'A': 55, u'B': 14}",0
1474,93704.0,100000,2016-11-25 02:23:17.490920,-173,1360765,91357,1460765,"{u'A': 55, u'B': 12}",0
1475,93495.0,100000,2016-11-25 12:30:26.653150,-172,1358406,93720,1458406,"{u'A': 55, u'B': 12}",0
1476,94436.0,100000,2016-11-25 12:47:36.889450,-176,1457988,81523,1557988,"{u'A': 58, u'B': 14}",0
1477,93967.0,100000,2016-11-25 13:06:26.843640,-175,1418672,88321,1518672,"{u'A': 57, u'B': 13}",0
1478,93796.0,100000,2016-11-25 13:26:34.796480,-174,1358550,90203,1458550,"{u'A': 54, u'B': 14}",0
1479,93932.0,100000,2016-11-25 13:51:50.863150,-175,1327419,88940,1427419,"{u'A': 53, u'B': 13}",0
1480,94127.0,100000,2016-11-25 14:18:24.897950,-173,1407434,86691,1507434,"{u'A': 56, u'B': 14}",0
1481,94168.0,100000,2016-11-25 14:47:02.844430,-173,1475530,86670,1575530,"{u'A': 59, u'B': 14}",0
1482,94097.0,100000,2016-11-25 16:17:51.992630,-172,1429018,87888,1529018,"{u'A': 57, u'B': 14}",0
1483,94129.0,100000,2016-11-25 16:56:16.791340,-170,1475314,86917,1575314,"{u'A': 59, u'B': 14}",0
1484,94285.0,100000,2016-11-25 17:28:03.191640,-169,1461113,84996,1561113,"{u'A': 57, u'B': 17}",0
1485,94486.0,100000,2016-11-25 18:00:50.892190,-163,1440700,82727,1540700,"{u'A': 56, u'B': 17}",0
1486,94542.0,100000,2016-11-25 18:30:20.792370,-163,1463292,82883,1563292,"{u'A': 57, u'B': 17}",0
1487,94441.0,100000,2016-11-25 19:00:25.175070,-163,1407278,83594,1507278,"{u'A': 55, u'B': 16}",0
1488,94377.0,100000,2016-11-25 19:29:07.192590,-166,1409646,84410,1509646,"{u'A': 56, u'B': 14}",0
1489,94593.0,100000,2016-11-25 21:38:51.843300,-164,1321574,81488,1421574,"{u'A': 52, u'B': 14}",0
1490,94728.0,100000,2016-11-25 23:14:44.743980,-164,1385444,79631,1485444,"{u'A': 53, u'B': 18}",0
1491,94491.0,100000,2016-11-26 00:43:48.792850,-163,1417964,82881,1517964,"{u'A': 55, u'B': 17}",0
1492,94467.0,100000,2016-11-26 01:57:21.344760,-164,1482627,83307,1582627,"{u'A': 57, u'B': 19}",0
1493,94443.0,100000,2016-11-28 12:17:12.514500,-162,1450634,82787,1550634,"{u'A': 56, u'B': 18}",0
1494,95199.0,100000,2016-11-28 12:40:35.057340,-157,1483236,73018,1583236,"{u'A': 57, u'B': 18}",0
1495,94951.0,100000,2016-11-28 13:04:01.155950,-164,1481510,77948,1581510,"{u'A': 58, u'B': 16}",0
1496,95063.0,100000,2016-11-28 13:31:20.658470,-165,1492827,76495,1592827,"{u'A': 58, u'B': 17}",0
1497,95211.0,100000,2016-11-28 13:59:24.756200,-166,1454715,75047,1554715,"{u'A': 58, u'B': 13}",0
1498,95265.0,100000,2016-11-28 14:32:37.411870,-167,1479171,73447,1579171,"{u'A': 59, u'B': 13}",0
1499,95345.0,100000,2016-11-28 16:10:39.554980,-167,1412233,71736,1512233,"{u'A': 56, u'B': 13}",0
1500,95365.0,100000,2016-11-28 16:46:35.704980,-163,1447688,72214,1547688,"{u'A': 58, u'B': 12}",0
1501,95371.0,100000,2016-11-28 17:22:13.855660,-163,1447330,72553,1547330,"{u'A': 58, u'B': 12}",0
1502,95559.0,100000,2016-11-28 17:59:03.556920,-161,1430526,69510,1530526,"{u'A': 58, u'B': 10}",0
1503,95430.0,100000,2016-11-28 18:36:44.056240,-161,1405620,71516,1505620,"{u'A': 57, u'B': 10}",0
1504,94922.0,100000,2016-11-28 19:06:55.806260,-169,1408161,78821,1508161,"{u'A': 57, u'B': 11}",0
1505,94868.0,100000,2016-11-28 20:34:47.759950,-167,1528418,79321,1628418,"{u'A': 61, u'B': 14}",0
1506,94851.0,100000,2016-11-28 22:08:16.106010,-166,1486092,79083,1586092,"{u'A': 60, u'B': 12}",0
1507,94912.0,100000,2016-11-28 23:47:03.553580,-165,1552294,78171,1652294,"{u'A': 62, u'B': 14}",0
1508,94879.0,100000,2016-11-29 01:09:05.903300,-162,1642600,79060,1742600,"{u'A': 66, u'B': 14}",0
1509,94844.0,100000,2016-11-29 02:04:06.453950,-161,1632348,79479,1732348,"{u'A': 66, u'B': 13}",0
1510,94962.0,100000,2016-11-29 16:35:05.424370,-160,1620570,78323,1720570,"{u'A': 65, u'B': 14}",0
1511,94928.0,100000,2016-11-29 17:07:40.516820,-160,1643160,78523,1743160,"{u'A': 66, u'B': 14}",0
1512,94896.0,100000,2016-11-29 17:42:50.421340,-165,1616832,78977,1716832,"{u'A': 64, u'B': 16}",0
1513,95080.0,100000,2016-11-29 18:18:05.425300,-161,1697939,76145,1797939,"{u'A': 67, u'B': 17}",0
1514,94939.0,100000,2016-11-29 18:50:06.916800,-157,1698231,78964,1798231,"{u'A': 68, u'B': 15}",0
1515,95005.0,100000,2016-11-29 19:13:44.367120,-157,1763661,78868,1863661,"{u'A': 70, u'B': 17}",0
1516,95142.0,100000,2016-11-29 20:42:12.719140,-160,1769441,76105,1869441,"{u'A': 71, u'B': 15}",0
1517,95121.0,100000,2016-11-29 22:06:45.468680,-157,1837327,76703,1937327,"{u'A': 74, u'B': 15}",0
1518,95005.0,100000,2016-11-29 23:31:07.418810,-155,1878318,78318,1978318,"{u'A': 75, u'B': 17}",0
1519,94880.0,100000,2016-11-30 00:39:07.467030,-157,1853408,80423,1953408,"{u'A': 74, u'B': 17}",0
1520,94839.0,100000,2016-11-30 01:30:16.517050,-159,1849350,81432,1949350,"{u'A': 73, u'B': 19}",0
1521,94742.0,100000,2016-11-30 01:57:51.816810,-158,1828239,82882,1928239,"{u'A': 73, u'B': 17}",0
1522,94920.0,100000,2016-11-30 02:34:00.717580,-162,1821558,79694,1921558,"{u'A': 73, u'B': 16}",0
1523,95290.0,100000,2016-11-30 13:14:28.930980,-163,1846245,74788,1946245,"{u'A': 73, u'B': 18}",0
1524,95296.0,100000,2016-11-30 13:36:12.429270,-167,1836544,74559,1936544,"{u'A': 73, u'B': 17}",0
1525,95162.0,100000,2016-11-30 14:00:02.922480,-167,1822032,76156,1922032,"{u'A': 72, u'B': 18}",0
1526,94958.0,100000,2016-11-30 14:23:11.474420,-168,1841694,79318,1941694,"{u'A': 73, u'B': 18}",0
1527,94897.0,100000,2016-11-30 14:53:37.523790,-172,1880408,80088,1980408,"{u'A': 73, u'B': 22}",0
1528,95117.0,100000,2016-11-30 16:20:07.569760,-171,1883944,76538,1983944,"{u'A': 73, u'B': 22}",0
1529,95117.0,100000,2016-11-30 16:53:16.669660,-171,1841332,76546,1941332,"{u'A': 72, u'B': 20}",0
1530,95106.0,100000,2016-11-30 17:25:47.918450,-168,1828478,76487,1928478,"{u'A': 71, u'B': 21}",0
1531,95007.0,100000,2016-11-30 18:00:45.469840,-169,1762236,77362,1862236,"{u'A': 69, u'B': 19}",0
1532,95007.0,100000,2016-11-30 18:33:39.569590,-171,1830377,77708,1930377,"{u'A': 72, u'B': 19}",0
1533,94951.0,100000,2016-11-30 19:01:17.918790,-170,1780050,79361,1880050,"{u'A': 69, u'B': 21}",0
1534,95054.0,100000,2016-11-30 19:25:44.918370,-170,1784986,77498,1884986,"{u'A': 70, u'B': 19}",0
1535,95100.0,100000,2016-11-30 20:50:04.918120,-170,1795550,76856,1895550,"{u'A': 70, u'B': 20}",0
1536,95035.0,100000,2016-11-30 21:45:39.466230,-173,1857009,77712,1957009,"{u'A': 71, u'B': 24}",0
1537,95069.0,100000,2016-11-30 22:52:30.115080,-172,1815622,76513,1915622,"{u'A': 70, u'B': 22}",0
1538,95086.0,100000,2016-11-30 23:55:24.265730,-173,1808939,76398,1908939,"{u'A': 71, u'B': 19}",0
1539,95192.0,100000,2016-12-01 00:56:56.915070,-174,1777734,74880,1877734,"{u'A': 70, u'B': 18}",0
1540,95264.0,100000,2016-12-01 01:35:18.867390,-174,1687236,73959,1787236,"{u'A': 66, u'B': 18}",0
1541,95279.0,100000,2016-12-01 02:10:14.768230,-170,1776003,73622,1876003,"{u'A': 69, u'B': 20}",0
1542,95282.0,100000,2016-12-01 02:42:56.917380,-170,1785561,73975,1885561,"{u'A': 69, u'B': 21}",0
1543,95580.0,100000,2016-12-01 12:33:36.627360,-170,1768064,68583,1868064,"{u'A': 68, u'B': 21}",0
1544,95693.0,100000,2016-12-01 12:53:37.841780,-173,1782051,67587,1882051,"{u'A': 69, u'B': 20}",0
1545,95760.0,100000,2016-12-01 13:15:15.275950,-171,1878750,66640,1978750,"{u'A': 71, u'B': 25}",0
1546,95911.0,100000,2016-12-01 13:38:35.925560,-169,1832203,63272,1932203,"{u'A': 71, u'B': 20}",0
1547,95816.0,100000,2016-12-01 14:04:03.475930,-167,1843884,64584,1943884,"{u'A': 72, u'B': 19}",0
1548,95739.0,100000,2016-12-01 14:30:58.031470,-166,1822635,65894,1922635,"{u'A': 72, u'B': 17}",0
1549,95642.0,100000,2016-12-01 16:03:32.699240,-162,1792076,66608,1892076,"{u'A': 72, u'B': 14}",0
1550,95497.0,100000,2016-12-01 16:33:56.226180,-161,1799277,69333,1899277,"{u'A': 72, u'B': 15}",0
1551,95556.0,100000,2016-12-01 17:09:30.224410,-157,1866660,67666,1966660,"{u'A': 74, u'B': 17}",0
1552,95311.0,100000,2016-12-01 17:41:54.223480,-154,1862467,71806,1962467,"{u'A': 74, u'B': 17}",0
1553,95300.0,100000,2016-12-01 18:22:35.523840,-153,1839338,72034,1939338,"{u'A': 73, u'B': 17}",0
1554,95243.0,100000,2016-12-01 18:56:10.675290,-152,1861967,72303,1961967,"{u'A': 74, u'B': 17}",0
1555,95248.0,100000,2016-12-01 19:29:17.225770,-152,1891666,72283,1991666,"{u'A': 74, u'B': 20}",0
1556,95194.0,100000,2016-12-01 21:29:24.825320,-150,1900874,72967,2000874,"{u'A': 74, u'B': 21}",0
1557,95143.0,100000,2016-12-01 22:53:29.224960,-151,1945545,74058,2045545,"{u'A': 76, u'B': 21}",0
1558,94985.0,100000,2016-12-02 00:08:11.373640,-152,1906776,76996,2006776,"{u'A': 74, u'B': 22}",0
1559,95142.0,100000,2016-12-02 01:18:38.575450,-150,1860961,74026,1960961,"{u'A': 71, u'B': 24}",0
1560,95050.0,100000,2016-12-02 01:56:59.225680,-148,1868795,76042,1968795,"{u'A': 71, u'B': 25}",0
1561,95037.0,100000,2016-12-02 02:31:25.374540,-149,1891327,76387,1991327,"{u'A': 72, u'B': 25}",0
1562,94618.0,100000,2016-12-02 12:26:56.871910,-144,1894551,86153,1994551,"{u'A': 73, u'B': 24}",0
1563,94732.0,100000,2016-12-02 12:47:06.924330,-144,1851318,84025,1951318,"{u'A': 71, u'B': 24}",0
1564,94469.0,100000,2016-12-02 13:10:54.521570,-146,1813623,89226,1913623,"{u'A': 70, u'B': 23}",0
1565,94473.0,100000,2016-12-02 13:35:31.623720,-144,1888286,89395,1988286,"{u'A': 72, u'B': 26}",0
1566,94423.0,100000,2016-12-02 14:01:58.222920,-146,1942881,89992,2042881,"{u'A': 74, u'B': 27}",0
1567,94347.0,100000,2016-12-02 14:31:08.821450,-150,1999494,91612,2099494,"{u'A': 77, u'B': 26}",0
1568,94182.0,100000,2016-12-02 16:03:46.422740,-151,1959888,95715,2059888,"{u'A': 75, u'B': 27}",0
1569,94207.0,100000,2016-12-02 16:35:14.069760,-155,1915122,95263,2015122,"{u'A': 73, u'B': 27}",0
1570,94115.0,100000,2016-12-02 17:10:25.269330,-155,1887713,97077,1987713,"{u'A': 71, u'B': 29}",0
1571,94263.0,100000,2016-12-02 17:51:06.019590,-151,1896804,94762,1996804,"{u'A': 70, u'B': 32}",0
1572,94140.0,100000,2016-12-02 18:31:02.321070,-157,1911495,96680,2011495,"{u'A': 69, u'B': 36}",0
1573,94019.0,100000,2016-12-02 19:02:43.472040,-158,1985143,100531,2085143,"{u'A': 72, u'B': 37}",0
1574,93999.0,100000,2016-12-02 20:19:52.871260,-155,1887743,100801,1987743,"{u'A': 69, u'B': 34}",0
1575,94088.0,100000,2016-12-02 21:28:54.060990,-156,1911844,99243,2011844,"{u'A': 70, u'B': 34}",0
1576,93966.0,100000,2016-12-02 23:00:03.019280,-156,1977429,101308,2077429,"{u'A': 73, u'B': 34}",0
1577,94119.0,100000,2016-12-03 00:23:22.668790,-157,2013453,97629,2113453,"{u'A': 74, u'B': 35}",0
1578,94147.0,100000,2016-12-03 01:07:55.669820,-153,1978524,97200,2078524,"{u'A': 72, u'B': 36}",0
1579,94269.0,100000,2016-12-03 01:48:37.569260,-154,1955308,94833,2055308,"{u'A': 70, u'B': 38}",0
1580,94461.0,100000,2016-12-03 02:18:12.020220,-153,1903885,91200,2003885,"{u'A': 68, u'B': 37}",0
1581,94308.0,100000,2016-12-05 12:17:38.279870,-151,1924913,92780,2024913,"{u'A': 69, u'B': 37}",0
1582,93580.0,100000,2016-12-05 12:35:08.302700,-151,1910366,107317,2010366,"{u'A': 69, u'B': 37}",0
1583,93801.0,100000,2016-12-05 12:52:57.419070,-152,1937949,102257,2037949,"{u'A': 70, u'B': 37}",0
1584,93986.0,100000,2016-12-05 13:11:50.420590,-154,1955463,97552,2055463,"{u'A': 71, u'B': 36}",0
1585,93880.0,100000,2016-12-05 13:32:12.915810,-155,1898785,99271,1998785,"{u'A': 69, u'B': 35}",0
1586,93721.0,100000,2016-12-05 13:54:58.769780,-156,1918735,101891,2018735,"{u'A': 70, u'B': 35}",0
1587,93591.0,100000,2016-12-05 14:17:21.070990,-155,1938948,104202,2038948,"{u'A': 71, u'B': 35}",0
1588,93494.0,100000,2016-12-05 14:46:01.801050,-157,1962979,105840,2062979,"{u'A': 73, u'B': 33}",0
1589,93554.0,100000,2016-12-05 16:16:50.766370,-157,1970280,105126,2070280,"{u'A': 72, u'B': 36}",0
1590,93286.0,100000,2016-12-05 16:51:25.415950,-156,1930550,109536,2030550,"{u'A': 70, u'B': 37}",0
1591,93073.0,100000,2016-12-05 17:19:00.064660,-151,1928824,114363,2028824,"{u'A': 71, u'B': 35}",0
1592,93175.0,100000,2016-12-05 17:51:25.766050,-151,1929880,113315,2029880,"{u'A': 71, u'B': 35}",0
1593,93311.0,100000,2016-12-05 18:18:03.915930,-150,1913636,110210,2013636,"{u'A': 71, u'B': 33}",0
1594,93444.0,100000,2016-12-05 18:41:15.767220,-152,1958354,107418,2058354,"{u'A': 72, u'B': 35}",0
1595,93714.0,100000,2016-12-05 19:04:56.916750,-155,2027674,102511,2127674,"{u'A': 74, u'B': 37}",0
1596,93981.0,100000,2016-12-05 19:27:11.221960,-154,2045496,97474,2145496,"{u'A': 75, u'B': 36}",0
1597,94228.0,100000,2016-12-05 20:48:37.768910,-147,2209852,91502,2309852,"{u'A': 82, u'B': 36}",0
1598,94108.0,100000,2016-12-05 21:44:21.415560,-148,2161712,94364,2261712,"{u'A': 80, u'B': 36}",0
1599,94064.0,100000,2016-12-05 22:46:00.514300,-145,2138319,95169,2238319,"{u'A': 79, u'B': 36}",0
1600,93948.0,100000,2016-12-06 00:01:19.765240,-143,2148510,97809,2248510,"{u'A': 80, u'B': 35}",0
1601,93939.0,100000,2016-12-06 01:01:57.866080,-143,2106222,98002,2206222,"{u'A': 79, u'B': 33}",0
1602,94124.0,100000,2016-12-06 01:47:29.367950,-141,2158408,94090,2258408,"{u'A': 82, u'B': 31}",0
1603,94132.0,100000,2016-12-06 02:19:47.166890,-139,2168164,94117,2268164,"{u'A': 82, u'B': 32}",0
1604,94579.0,100000,2016-12-06 12:20:20.166870,-139,2196165,81985,2296165,"{u'A': 84, u'B': 29}",0
1605,94458.0,100000,2016-12-06 12:44:43.238110,-141,2238894,84755,2338894,"{u'A': 86, u'B': 29}",0
1606,94190.0,100000,2016-12-06 13:09:02.173270,-143,2164940,90584,2264940,"{u'A': 83, u'B': 29}",0
1607,94221.0,100000,2016-12-06 13:35:40.167410,-144,2189093,89108,2289093,"{u'A': 84, u'B': 29}",0
1608,94396.0,100000,2016-12-06 14:06:26.668410,-137,2215365,85546,2315365,"{u'A': 85, u'B': 29}",0
1609,94420.0,100000,2016-12-06 14:42:18.866910,-137,2172972,85615,2272972,"{u'A': 84, u'B': 27}",0
1610,94376.0,100000,2016-12-06 16:18:26.466240,-137,2171490,87123,2271490,"{u'A': 84, u'B': 27}",0
1611,94312.0,100000,2016-12-06 16:56:09.115370,-137,2111979,88361,2211979,"{u'A': 81, u'B': 28}",0
1612,94321.0,100000,2016-12-06 17:34:08.313760,-137,2125431,87827,2225431,"{u'A': 82, u'B': 27}",0
1613,94243.0,100000,2016-12-06 18:12:23.514580,-139,2120879,89273,2220879,"{u'A': 81, u'B': 29}",0
1614,94364.0,100000,2016-12-06 18:50:02.714690,-140,2123177,86948,2223177,"{u'A': 81, u'B': 29}",0
1615,94324.0,100000,2016-12-06 19:18:31.315980,-140,2223190,87510,2323190,"{u'A': 85, u'B': 30}",0
1616,94423.0,100000,2016-12-06 21:05:06.266300,-141,2199883,84922,2299883,"{u'A': 83, u'B': 32}",0
1617,94445.0,100000,2016-12-06 22:37:29.114940,-142,2167915,84370,2267915,"{u'A': 82, u'B': 31}",0
1618,94411.0,100000,2016-12-07 00:06:24.495240,-142,2144489,85081,2244489,"{u'A': 81, u'B': 31}",0
1619,94439.0,100000,2016-12-07 01:23:16.764570,-141,2086862,84310,2186862,"{u'A': 78, u'B': 32}",0
1620,94393.0,100000,2016-12-07 02:01:48.665070,-141,2089201,85115,2189201,"{u'A': 79, u'B': 30}",0
1621,94473.0,100000,2016-12-07 02:41:05.564380,-139,2032251,83676,2132251,"{u'A': 76, u'B': 31}",0
1622,94819.0,100000,2016-12-07 12:32:33.066850,-136,2081530,76845,2181530,"{u'A': 77, u'B': 33}",0
1623,94694.0,100000,2016-12-07 12:52:07.589220,-141,2036674,79257,2136674,"{u'A': 76, u'B': 31}",0
1624,94501.0,100000,2016-12-07 13:14:21.639080,-140,2030460,82327,2130460,"{u'A': 75, u'B': 33}",0
1625,94425.0,100000,2016-12-07 13:35:56.636780,-143,2052219,83318,2152219,"{u'A': 76, u'B': 33}",0
1626,94415.0,100000,2016-12-07 14:00:38.344300,-144,1964326,83372,2064326,"{u'A': 73, u'B': 31}",0
1627,94554.0,100000,2016-12-07 14:27:50.696970,-144,2007986,82076,2107986,"{u'A': 74, u'B': 33}",0
1628,94648.0,100000,2016-12-07 14:59:23.338580,-143,1983428,80716,2083428,"{u'A': 72, u'B': 35}",0
1629,94661.0,100000,2016-12-07 16:34:58.836140,-140,1908446,80727,2008446,"{u'A': 70, u'B': 32}",0
1630,94603.0,100000,2016-12-07 17:12:53.485710,-142,1955917,81946,2055917,"{u'A': 73, u'B': 30}",0
1631,94756.0,100000,2016-12-07 17:54:22.686270,-142,1968743,78970,2068743,"{u'A': 73, u'B': 31}",0
1632,94796.0,100000,2016-12-07 18:31:31.337470,-141,1995210,78405,2095210,"{u'A': 75, u'B': 29}",0
1633,94832.0,100000,2016-12-07 19:02:17.337650,-139,2071070,77718,2171070,"{u'A': 77, u'B': 32}",0
1634,94797.0,100000,2016-12-07 19:28:52.958050,-140,2073648,78262,2173648,"{u'A': 78, u'B': 30}",0
1635,94999.0,100000,2016-12-07 21:22:55.987350,-140,2142640,74651,2242640,"{u'A': 80, u'B': 32}",0
1636,94958.0,100000,2016-12-07 23:20:07.336010,-141,2129200,75123,2229200,"{u'A': 79, u'B': 33}",0
1637,94931.0,100000,2016-12-08 00:51:22.336120,-140,2079853,75695,2179853,"{u'A': 76, u'B': 35}",0
1638,94966.0,100000,2016-12-08 01:50:33.587410,-140,2015326,74852,2115326,"{u'A': 74, u'B': 33}",0
1639,95165.0,100000,2016-12-08 02:26:57.487780,-139,2077631,71288,2177631,"{u'A': 77, u'B': 32}",0
1640,96003.0,100000,2016-12-08 12:24:58.073660,-138,2073960,52003,2173960,"{u'A': 76, u'B': 32}",0
1641,95721.0,100000,2016-12-08 12:49:20.171430,-136,2097163,58693,2197163,"{u'A': 76, u'B': 35}",0
1642,95804.0,100000,2016-12-08 13:15:10.274920,-135,2154942,56918,2254942,"{u'A': 78, u'B': 36}",0
1643,95788.0,100000,2016-12-08 13:43:34.978640,-138,2209996,57866,2309996,"{u'A': 80, u'B': 37}",0
1644,95595.0,100000,2016-12-08 14:12:24.076740,-137,2175918,62187,2275918,"{u'A': 80, u'B': 34}",0
1645,95731.0,100000,2016-12-08 14:49:58.778390,-134,2164662,60397,2264662,"{u'A': 79, u'B': 35}",0
1646,95659.0,100000,2016-12-08 16:28:05.475530,-131,2172413,62597,2272413,"{u'A': 79, u'B': 36}",0
1647,95646.0,100000,2016-12-08 17:05:42.173830,-136,2182647,62309,2282647,"{u'A': 79, u'B': 37}",0
1648,95464.0,100000,2016-12-08 17:46:06.374760,-134,2030570,66628,2130570,"{u'A': 73, u'B': 36}",0
1649,95507.0,100000,2016-12-08 18:22:43.124660,-136,1995193,66053,2095193,"{u'A': 71, u'B': 37}",0
1650,95136.0,100000,2016-12-08 18:55:33.324720,-136,1905600,73352,2005600,"{u'A': 70, u'B': 31}",0
1651,95058.0,100000,2016-12-08 19:21:56.177920,-136,1796303,74631,1896303,"{u'A': 67, u'B': 27}",0
1652,94936.0,100000,2016-12-08 20:58:00.278450,-135,1829630,77055,1929630,"{u'A': 69, u'B': 26}",0
1653,95004.0,100000,2016-12-08 22:22:40.075220,-135,1823988,75868,1923988,"{u'A': 70, u'B': 23}",0
1654,94959.0,100000,2016-12-08 23:46:32.796950,-135,1761194,76292,1861194,"{u'A': 69, u'B': 19}",0
1655,95141.0,100000,2016-12-09 00:24:25.808240,-136,1669663,73358,1769663,"{u'A': 64, u'B': 21}",0
1656,95219.0,100000,2016-12-09 01:08:14.775940,-133,1706872,71959,1806872,"{u'A': 66, u'B': 20}",0
1657,95269.0,100000,2016-12-09 01:45:17.173710,-133,1727748,70871,1827748,"{u'A': 66, u'B': 22}",0
1658,95128.0,100000,2016-12-09 02:22:17.125750,-132,1646820,73344,1746820,"{u'A': 63, u'B': 21}",0
1659,95049.0,100000,2016-12-09 12:24:45.213540,-133,1644741,75435,1744741,"{u'A': 63, u'B': 21}",0
1660,95111.0,100000,2016-12-09 12:45:40.773620,-132,1645056,75095,1745056,"{u'A': 63, u'B': 21}",0
1661,95014.0,100000,2016-12-09 13:10:02.216500,-125,1666572,76333,1766572,"{u'A': 64, u'B': 21}",0
1662,95043.0,100000,2016-12-09 13:35:22.970550,-126,1728335,76918,1828335,"{u'A': 65, u'B': 25}",0
1663,94953.0,100000,2016-12-09 14:02:37.015970,-125,1717454,77918,1817454,"{u'A': 65, u'B': 24}",0
1664,95346.0,100000,2016-12-09 14:29:29.569680,-126,1712952,72590,1812952,"{u'A': 65, u'B': 23}",0
1665,95356.0,100000,2016-12-09 15:54:33.119640,-123,1649852,73140,1749852,"{u'A': 64, u'B': 19}",0
1666,95188.0,100000,2016-12-09 16:35:41.218100,-125,1622620,74591,1722620,"{u'A': 62, u'B': 21}",0
1667,95115.0,100000,2016-12-09 17:14:24.215920,-124,1621027,76188,1721027,"{u'A': 62, u'B': 21}",0
1668,94982.0,100000,2016-12-09 17:56:36.262810,-125,1594192,77272,1694192,"{u'A': 60, u'B': 23}",0
1669,94620.0,100000,2016-12-09 18:29:48.963360,-124,1633812,83051,1733812,"{u'A': 62, u'B': 23}",0
1670,94900.0,100000,2016-12-09 18:59:05.613420,-122,1660759,78848,1760759,"{u'A': 63, u'B': 23}",0
1671,94874.0,100000,2016-12-09 19:29:25.262540,-123,1679961,79409,1779961,"{u'A': 63, u'B': 25}",0
1672,94685.0,100000,2016-12-09 21:32:30.311160,-127,1697022,82105,1797022,"{u'A': 63, u'B': 27}",0
1673,94836.0,100000,2016-12-09 23:07:57.712030,-126,1754655,79802,1854655,"{u'A': 65, u'B': 28}",0
1674,94784.0,100000,2016-12-10 00:22:09.962950,-124,1720910,80945,1820910,"{u'A': 64, u'B': 27}",0
1675,94877.0,100000,2016-12-10 01:31:03.662100,-122,1719431,79455,1819431,"{u'A': 63, u'B': 29}",0
1676,94893.0,100000,2016-12-10 02:07:58.062390,-120,1608924,79277,1708924,"{u'A': 59, u'B': 27}",0
1677,95525.0,100000,2016-12-12 12:07:44.860080,-119,1601195,67070,1701195,"{u'A': 59, u'B': 25}",0
1678,95010.0,100000,2016-12-12 12:36:15.455730,-120,1612255,75815,1712255,"{u'A': 59, u'B': 27}",0
1679,95003.0,100000,2016-12-12 12:57:19.853700,-119,1612169,75899,1712169,"{u'A': 59, u'B': 27}",0
1680,94390.0,100000,2016-12-12 13:16:22.158380,-120,1647489,85976,1747489,"{u'A': 61, u'B': 27}",0
1681,94211.0,100000,2016-12-12 13:37:18.339690,-121,1621791,89051,1721791,"{u'A': 60, u'B': 27}",0
1682,93986.0,100000,2016-12-12 13:59:00.916220,-121,1660472,92458,1760472,"{u'A': 61, u'B': 29}",0
1683,93655.0,100000,2016-12-12 14:20:27.856150,-122,1603502,97736,1703502,"{u'A': 60, u'B': 26}",0
1684,93654.0,100000,2016-12-12 14:45:02.136030,-122,1574926,97160,1674926,"{u'A': 60, u'B': 23}",0
1685,93694.0,100000,2016-12-12 16:10:35.654430,-126,1554876,97751,1654876,"{u'A': 60, u'B': 21}",0
1686,93657.0,100000,2016-12-12 16:45:23.303590,-126,1564654,97705,1664654,"{u'A': 60, u'B': 22}",0
1687,93852.0,100000,2016-12-12 17:19:16.954170,-126,1612662,94694,1712662,"{u'A': 62, u'B': 22}",0
1688,93722.0,100000,2016-12-12 17:55:45.854100,-126,1610228,97122,1710228,"{u'A': 62, u'B': 22}",0
1689,93306.0,100000,2016-12-12 18:25:11.103710,-129,1554577,104887,1654577,"{u'A': 59, u'B': 24}",0
1690,93264.0,100000,2016-12-12 18:54:24.755260,-128,1611312,105576,1711312,"{u'A': 62, u'B': 23}",0
1691,93255.0,100000,2016-12-12 19:21:12.855640,-131,1642983,105985,1742983,"{u'A': 63, u'B': 24}",0
1692,93071.0,100000,2016-12-12 20:52:28.856130,-129,1626931,109293,1726931,"{u'A': 62, u'B': 25}",0
1693,93140.0,100000,2016-12-12 22:09:30.953160,-124,1628420,107811,1728420,"{u'A': 62, u'B': 25}",0
1694,93325.0,100000,2016-12-12 23:24:01.153670,-124,1676495,104448,1776495,"{u'A': 64, u'B': 25}",0
1695,93402.0,100000,2016-12-13 00:46:15.853130,-124,1741734,103389,1841734,"{u'A': 66, u'B': 27}",0
1696,93363.0,100000,2016-12-13 01:40:04.554710,-125,1795664,103950,1895664,"{u'A': 68, u'B': 28}",0
1697,93309.0,100000,2016-12-13 02:16:28.454690,-127,1787968,104943,1887968,"{u'A': 69, u'B': 25}",0
1698,93340.0,100000,2016-12-13 12:19:53.097510,-129,1788300,104551,1888300,"{u'A': 69, u'B': 25}",0
1699,93175.0,100000,2016-12-13 12:40:35.623360,-133,1739825,108237,1839825,"{u'A': 67, u'B': 25}",0
1700,93362.0,100000,2016-12-13 13:03:17.123670,-133,1768746,104687,1868746,"{u'A': 69, u'B': 23}",0
1701,93112.0,100000,2016-12-13 13:27:10.921580,-133,1733168,108244,1833168,"{u'A': 68, u'B': 22}",0
